timestamp,branch,commit_sha,benchmark_name,mean_ns,stddev_ns,median_ns,lower_ns,upper_ns,comments
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,collatz 871 plain rust,139.195223097362,2.6259802004726556,138.1754842993781,138.7213395751206,139.7456271189636,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,collatz 871 wasm transpiled to rust,159.57260356205379,1.5960840437846173,159.27693903800773,159.25162533671502,159.8752617929194,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,fib 20 plain rust,7.4011684657349255,0.12854283854880602,7.370593599794418,7.377273816563858,7.427205303658688,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,fib 20 wasm transpiled to rust,26.27427923071507,0.910472887890146,26.15392198025933,26.130508476316457,26.47831251039354,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,fib 5 plain rust,2.884933744506248,0.13311632828097822,2.859423145123796,2.8600469780680444,2.911802619036139,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,fib 5 wasm transpiled to rust,7.4942259172899375,0.08114737192817188,7.471022716748557,7.478788401033064,7.510391963612645,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,"gcd(46368,28657) plain rust",27.245181261976512,0.8562532645658505,26.94299874976344,27.09484179985255,27.427279797235887,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,"gcd(46368,28657) wasm transpiled to rust",105.32422150876738,1.277666161860848,105.31661077576571,105.07473433921368,105.57395444382027,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,isqrt 1000000 plain rust,27.479838757170295,0.4910839887980637,27.2907258006217,27.39123795143045,27.581383786669704,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,isqrt 1000000 wasm transpiled to rust,48.979561594375674,0.4348912236119352,48.99350486649185,48.89475110863824,49.06464313260006,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,memsort 100 plain rust,2936.1156462629174,65.09764496177583,2917.6443859173623,2923.8298083550126,2949.158270943901,Initial values on main
